epoch,loss,val_loss
182,5.770868510734744,3.93972869515419
183,6.096458493209466,3.9111665427684783
184,5.940540825448385,3.7956088066101072
185,6.003019786462551,4.010235071182251
186,5.693548423487965,3.7718034207820894
187,5.764216742864469,4.160642623901367
188,5.887645640024325,3.785509341955185
189,5.785422360024801,3.580000710487366
190,6.053733139503293,3.926562339067459
191,5.542118886621987,3.541180342435837
192,5.730843823130538,4.282352870702743
193,5.758517922424689,4.055743253231048
194,6.064748450023372,3.839365375041962
195,5.825575619209103,3.9474582016468047
196,6.055535630481999,3.4217441499233248
197,5.627968962599591,3.9296624302864074
198,5.694864180029892,3.9105232656002045
199,6.137928020663377,3.7718942940235136
